basket,ticker,category
277,CPER,C06_REAL_ASSETS
277,DEM,C04_EMERGING
277,EDV,C05_BONDS_CASH_CREDIT
277,ENZL,C03_DEVELOPED_GLOBAL
277,EWI,C03_DEVELOPED_GLOBAL
277,EWP,C03_DEVELOPED_GLOBAL
277,EWQ,C03_DEVELOPED_GLOBAL
277,EWZ,C04_EMERGING
277,FXI,C04_EMERGING
277,IAU,C06_REAL_ASSETS
277,IHI,C02_US_SECTOR_THEME
277,IVV,C01_US_BROAD_STYLE
277,MTUM,C01_US_BROAD_STYLE
277,PALL,C06_REAL_ASSETS
277,PPLT,C06_REAL_ASSETS
277,QUAL,C01_US_BROAD_STYLE
277,SHV,C05_BONDS_CASH_CREDIT
277,SMH,C02_US_SECTOR_THEME
277,SPLV,C01_US_BROAD_STYLE
277,TAN,C02_US_SECTOR_THEME
277,TUR,C04_EMERGING
277,XLV,C02_US_SECTOR_THEME
278,BNDX,C05_BONDS_CASH_CREDIT
278,COMT,C06_REAL_ASSETS
278,EEM,C04_EMERGING
278,EMB,C05_BONDS_CASH_CREDIT
278,EPP,C03_DEVELOPED_GLOBAL
278,EWA,C03_DEVELOPED_GLOBAL
278,EWM,C04_EMERGING
278,EWT,C04_EMERGING
278,EWU,C03_DEVELOPED_GLOBAL
278,GDX,C06_REAL_ASSETS
278,HACK,C02_US_SECTOR_THEME
278,HDV,C01_US_BROAD_STYLE
278,IEF,C05_BONDS_CASH_CREDIT
278,IJH,C01_US_BROAD_STYLE
278,IWM,C01_US_BROAD_STYLE
278,IYT,C02_US_SECTOR_THEME
278,KRE,C02_US_SECTOR_THEME
278,MBB,C05_BONDS_CASH_CREDIT
278,PALL,C06_REAL_ASSETS
278,SCHD,C01_US_BROAD_STYLE
278,SMH,C02_US_SECTOR_THEME
278,TUR,C04_EMERGING
278,URA,C06_REAL_ASSETS
278,VGK,C03_DEVELOPED_GLOBAL
279,BNDX,C05_BONDS_CASH_CREDIT
279,BNO,C06_REAL_ASSETS
279,DGS,C04_EMERGING
279,EDV,C05_BONDS_CASH_CREDIT
279,ENZL,C03_DEVELOPED_GLOBAL
279,EPHE,C04_EMERGING
279,EWI,C03_DEVELOPED_GLOBAL
279,EWQ,C03_DEVELOPED_GLOBAL
279,EZA,C04_EMERGING
279,FDN,C02_US_SECTOR_THEME
279,GDXJ,C06_REAL_ASSETS
279,ICLN,C02_US_SECTOR_THEME
279,IHI,C02_US_SECTOR_THEME
279,MDY,C01_US_BROAD_STYLE
279,MUB,C05_BONDS_CASH_CREDIT
279,QUAL,C01_US_BROAD_STYLE
279,SCHD,C01_US_BROAD_STYLE
279,SLV,C06_REAL_ASSETS
279,THD,C04_EMERGING
279,TLT,C05_BONDS_CASH_CREDIT
279,USO,C06_REAL_ASSETS
279,VEU,C03_DEVELOPED_GLOBAL
279,VTI,C01_US_BROAD_STYLE
279,XLE,C02_US_SECTOR_THEME
280,ANGL,C05_BONDS_CASH_CREDIT
280,DBB,C06_REAL_ASSETS
280,EPHE,C04_EMERGING
280,EWM,C04_EMERGING
280,EWN,C03_DEVELOPED_GLOBAL
280,EWO,C03_DEVELOPED_GLOBAL
280,EWY,C04_EMERGING
280,HYG,C05_BONDS_CASH_CREDIT
280,IBB,C02_US_SECTOR_THEME
280,IEFA,C03_DEVELOPED_GLOBAL
280,IWN,C01_US_BROAD_STYLE
280,KBE,C02_US_SECTOR_THEME
280,MUB,C05_BONDS_CASH_CREDIT
280,RWO,C06_REAL_ASSETS
280,RWX,C06_REAL_ASSETS
280,SCHB,C01_US_BROAD_STYLE
280,SCHD,C01_US_BROAD_STYLE
280,SCHX,C01_US_BROAD_STYLE
280,SHV,C05_BONDS_CASH_CREDIT
280,SOXX,C02_US_SECTOR_THEME
280,THD,C04_EMERGING
280,URA,C06_REAL_ASSETS
280,VEA,C03_DEVELOPED_GLOBAL
280,XLK,C02_US_SECTOR_THEME
281,ARGT,C04_EMERGING
281,BIL,C05_BONDS_CASH_CREDIT
281,BND,C05_BONDS_CASH_CREDIT
281,DBO,C06_REAL_ASSETS
281,EMB,C05_BONDS_CASH_CREDIT
281,EWH,C03_DEVELOPED_GLOBAL
281,EWO,C03_DEVELOPED_GLOBAL
281,EWU,C03_DEVELOPED_GLOBAL
281,GLD,C06_REAL_ASSETS
281,HDV,C01_US_BROAD_STYLE
281,IAU,C06_REAL_ASSETS
281,IJR,C01_US_BROAD_STYLE
281,MCHI,C04_EMERGING
281,PPA,C02_US_SECTOR_THEME
281,SCHE,C04_EMERGING
281,SHY,C05_BONDS_CASH_CREDIT
281,SOXX,C02_US_SECTOR_THEME
281,SPLV,C01_US_BROAD_STYLE
281,TUR,C04_EMERGING
281,USL,C06_REAL_ASSETS
281,VEU,C03_DEVELOPED_GLOBAL
281,VO,C01_US_BROAD_STYLE
281,XLE,C02_US_SECTOR_THEME
281,XRT,C02_US_SECTOR_THEME
282,ASHR,C04_EMERGING
282,BNDX,C05_BONDS_CASH_CREDIT
282,COMT,C06_REAL_ASSETS
282,EPP,C03_DEVELOPED_GLOBAL
282,EWH,C03_DEVELOPED_GLOBAL
282,EWN,C03_DEVELOPED_GLOBAL
282,EWQ,C03_DEVELOPED_GLOBAL
282,EWT,C04_EMERGING
282,GSG,C06_REAL_ASSETS
282,IEI,C05_BONDS_CASH_CREDIT
282,IEMG,C04_EMERGING
282,IHI,C02_US_SECTOR_THEME
282,IWF,C01_US_BROAD_STYLE
282,IWM,C01_US_BROAD_STYLE
282,LQD,C05_BONDS_CASH_CREDIT
282,MTUM,C01_US_BROAD_STYLE
282,TUR,C04_EMERGING
282,USL,C06_REAL_ASSETS
282,USO,C06_REAL_ASSETS
282,VCSH,C05_BONDS_CASH_CREDIT
282,VTV,C01_US_BROAD_STYLE
282,XLB,C02_US_SECTOR_THEME
282,XLK,C02_US_SECTOR_THEME
282,XLU,C02_US_SECTOR_THEME
283,ANGL,C05_BONDS_CASH_CREDIT
283,DBC,C06_REAL_ASSETS
283,DIA,C01_US_BROAD_STYLE
283,EWA,C03_DEVELOPED_GLOBAL
283,EWL,C03_DEVELOPED_GLOBAL
283,EWP,C03_DEVELOPED_GLOBAL
283,EWZ,C04_EMERGING
283,GDXJ,C06_REAL_ASSETS
283,IAU,C06_REAL_ASSETS
283,IBB,C02_US_SECTOR_THEME
283,IVV,C01_US_BROAD_STYLE
283,IWF,C01_US_BROAD_STYLE
283,IYT,C02_US_SECTOR_THEME
283,KRE,C02_US_SECTOR_THEME
283,KWEB,C04_EMERGING
283,PPLT,C06_REAL_ASSETS
283,RSP,C01_US_BROAD_STYLE
283,SCHE,C04_EMERGING
283,SHV,C05_BONDS_CASH_CREDIT
283,SHY,C05_BONDS_CASH_CREDIT
283,TAN,C02_US_SECTOR_THEME
283,TUR,C04_EMERGING
283,VEA,C03_DEVELOPED_GLOBAL
283,VGSH,C05_BONDS_CASH_CREDIT
284,AAXJ,C04_EMERGING
284,DBA,C06_REAL_ASSETS
284,DIA,C01_US_BROAD_STYLE
284,EDV,C05_BONDS_CASH_CREDIT
284,EIRL,C03_DEVELOPED_GLOBAL
284,EPHE,C04_EMERGING
284,EPOL,C03_DEVELOPED_GLOBAL
284,EWA,C03_DEVELOPED_GLOBAL
284,EWT,C04_EMERGING
284,ICLN,C02_US_SECTOR_THEME
284,IEF,C05_BONDS_CASH_CREDIT
284,IEI,C05_BONDS_CASH_CREDIT
284,IEMG,C04_EMERGING
284,IJH,C01_US_BROAD_STYLE
284,IYT,C02_US_SECTOR_THEME
284,MDY,C01_US_BROAD_STYLE
284,PALL,C06_REAL_ASSETS
284,PPLT,C06_REAL_ASSETS
284,QUAL,C01_US_BROAD_STYLE
284,RWX,C06_REAL_ASSETS
284,VEA,C03_DEVELOPED_GLOBAL
284,VGIT,C05_BONDS_CASH_CREDIT
284,XLP,C02_US_SECTOR_THEME
284,XLV,C02_US_SECTOR_THEME
285,BIL,C05_BONDS_CASH_CREDIT
285,BND,C05_BONDS_CASH_CREDIT
285,DBC,C06_REAL_ASSETS
285,DGS,C04_EMERGING
285,EFA,C03_DEVELOPED_GLOBAL
285,EWA,C03_DEVELOPED_GLOBAL
285,EWC,C03_DEVELOPED_GLOBAL
285,EWM,C04_EMERGING
285,EWQ,C03_DEVELOPED_GLOBAL
285,EWZ,C04_EMERGING
285,IJH,C01_US_BROAD_STYLE
285,INDA,C04_EMERGING
285,ITA,C02_US_SECTOR_THEME
285,IWM,C01_US_BROAD_STYLE
285,JNK,C05_BONDS_CASH_CREDIT
285,MUB,C05_BONDS_CASH_CREDIT
285,PALL,C06_REAL_ASSETS
285,QQQ,C01_US_BROAD_STYLE
285,SLV,C06_REAL_ASSETS
285,SMH,C02_US_SECTOR_THEME
285,URA,C06_REAL_ASSETS
285,VO,C01_US_BROAD_STYLE
285,XLB,C02_US_SECTOR_THEME
285,XLE,C02_US_SECTOR_THEME
286,AGG,C05_BONDS_CASH_CREDIT
286,CORN,C06_REAL_ASSETS
286,EIRL,C03_DEVELOPED_GLOBAL
286,EWJ,C03_DEVELOPED_GLOBAL
286,EWL,C03_DEVELOPED_GLOBAL
286,EWM,C04_EMERGING
286,EWO,C03_DEVELOPED_GLOBAL
286,FXI,C04_EMERGING
286,GLD,C06_REAL_ASSETS
286,IEI,C05_BONDS_CASH_CREDIT
286,IJH,C01_US_BROAD_STYLE
286,IWD,C01_US_BROAD_STYLE
286,MCHI,C04_EMERGING
286,MUB,C05_BONDS_CASH_CREDIT
286,RWX,C06_REAL_ASSETS
286,SCHB,C01_US_BROAD_STYLE
286,SOXX,C02_US_SECTOR_THEME
286,TAN,C02_US_SECTOR_THEME
286,TIP,C05_BONDS_CASH_CREDIT
286,URA,C06_REAL_ASSETS
286,VB,C01_US_BROAD_STYLE
286,VWO,C04_EMERGING
286,XLF,C02_US_SECTOR_THEME
286,XLI,C02_US_SECTOR_THEME
287,BNDX,C05_BONDS_CASH_CREDIT
287,CORN,C06_REAL_ASSETS
287,DGRO,C01_US_BROAD_STYLE
287,DGS,C04_EMERGING
287,EIS,C03_DEVELOPED_GLOBAL
287,ENZL,C03_DEVELOPED_GLOBAL
287,EPI,C04_EMERGING
287,EWA,C03_DEVELOPED_GLOBAL
287,EWD,C03_DEVELOPED_GLOBAL
287,EWS,C04_EMERGING
287,IEI,C05_BONDS_CASH_CREDIT
287,IJR,C01_US_BROAD_STYLE
287,IYR,C06_REAL_ASSETS
287,IYT,C02_US_SECTOR_THEME
287,KRE,C02_US_SECTOR_THEME
287,PALL,C06_REAL_ASSETS
287,PPA,C02_US_SECTOR_THEME
287,SCHE,C04_EMERGING
287,TIP,C05_BONDS_CASH_CREDIT
287,VCSH,C05_BONDS_CASH_CREDIT
287,VNQ,C06_REAL_ASSETS
287,VO,C01_US_BROAD_STYLE
287,VTV,C01_US_BROAD_STYLE
287,XLV,C02_US_SECTOR_THEME
288,ACWI,C03_DEVELOPED_GLOBAL
288,ARGT,C04_EMERGING
288,BND,C05_BONDS_CASH_CREDIT
288,BNDX,C05_BONDS_CASH_CREDIT
288,CORN,C06_REAL_ASSETS
288,DBC,C06_REAL_ASSETS
288,EWG,C03_DEVELOPED_GLOBAL
288,EWJ,C03_DEVELOPED_GLOBAL
288,EWN,C03_DEVELOPED_GLOBAL
288,EWS,C04_EMERGING
288,EWZ,C04_EMERGING
288,GLD,C06_REAL_ASSETS
288,HACK,C02_US_SECTOR_THEME
288,ICLN,C02_US_SECTOR_THEME
288,IEMG,C04_EMERGING
288,IWD,C01_US_BROAD_STYLE
288,KBE,C02_US_SECTOR_THEME
288,MDY,C01_US_BROAD_STYLE
288,MUB,C05_BONDS_CASH_CREDIT
288,QUAL,C01_US_BROAD_STYLE
288,RWX,C06_REAL_ASSETS
288,TIP,C05_BONDS_CASH_CREDIT
288,VO,C01_US_BROAD_STYLE
288,XLB,C02_US_SECTOR_THEME
289,AGG,C05_BONDS_CASH_CREDIT
289,ARGT,C04_EMERGING
289,BNO,C06_REAL_ASSETS
289,CPER,C06_REAL_ASSETS
289,DBC,C06_REAL_ASSETS
289,EIS,C03_DEVELOPED_GLOBAL
289,EWG,C03_DEVELOPED_GLOBAL
289,EWQ,C03_DEVELOPED_GLOBAL
289,EWY,C04_EMERGING
289,EWZ,C04_EMERGING
289,HDV,C01_US_BROAD_STYLE
289,IBB,C02_US_SECTOR_THEME
289,IEI,C05_BONDS_CASH_CREDIT
289,IVV,C01_US_BROAD_STYLE
289,IWF,C01_US_BROAD_STYLE
289,KRE,C02_US_SECTOR_THEME
289,LQD,C05_BONDS_CASH_CREDIT
289,SMH,C02_US_SECTOR_THEME
289,THD,C04_EMERGING
289,URA,C06_REAL_ASSETS
289,VB,C01_US_BROAD_STYLE
289,VCIT,C05_BONDS_CASH_CREDIT
289,VGK,C03_DEVELOPED_GLOBAL
289,XLI,C02_US_SECTOR_THEME
290,BIL,C05_BONDS_CASH_CREDIT
290,BNDX,C05_BONDS_CASH_CREDIT
290,DBA,C06_REAL_ASSETS
290,DBB,C06_REAL_ASSETS
290,DBC,C06_REAL_ASSETS
290,EPOL,C03_DEVELOPED_GLOBAL
290,EWH,C03_DEVELOPED_GLOBAL
290,EWL,C03_DEVELOPED_GLOBAL
290,EWM,C04_EMERGING
290,EWT,C04_EMERGING
290,IEF,C05_BONDS_CASH_CREDIT
290,IEFA,C03_DEVELOPED_GLOBAL
290,IJH,C01_US_BROAD_STYLE
290,IJR,C01_US_BROAD_STYLE
290,JNK,C05_BONDS_CASH_CREDIT
290,SCHD,C01_US_BROAD_STYLE
290,SCHE,C04_EMERGING
290,SOXX,C02_US_SECTOR_THEME
290,TUR,C04_EMERGING
290,VB,C01_US_BROAD_STYLE
290,VNQ,C06_REAL_ASSETS
290,XLI,C02_US_SECTOR_THEME
290,XLU,C02_US_SECTOR_THEME
290,XLV,C02_US_SECTOR_THEME
291,AAXJ,C04_EMERGING
291,ACWI,C03_DEVELOPED_GLOBAL
291,BND,C05_BONDS_CASH_CREDIT
291,DBO,C06_REAL_ASSETS
291,DGS,C04_EMERGING
291,EIS,C03_DEVELOPED_GLOBAL
291,EMB,C05_BONDS_CASH_CREDIT
291,EWD,C03_DEVELOPED_GLOBAL
291,EWI,C03_DEVELOPED_GLOBAL
291,EWZ,C04_EMERGING
291,EZA,C04_EMERGING
291,GLD,C06_REAL_ASSETS
291,HACK,C02_US_SECTOR_THEME
291,IAU,C06_REAL_ASSETS
291,IEF,C05_BONDS_CASH_CREDIT
291,ITA,C02_US_SECTOR_THEME
291,IWF,C01_US_BROAD_STYLE
291,IYT,C02_US_SECTOR_THEME
291,QUAL,C01_US_BROAD_STYLE
291,RWO,C06_REAL_ASSETS
291,SCHX,C01_US_BROAD_STYLE
291,SMH,C02_US_SECTOR_THEME
291,SPLV,C01_US_BROAD_STYLE
291,TIP,C05_BONDS_CASH_CREDIT
292,BIL,C05_BONDS_CASH_CREDIT
292,DBB,C06_REAL_ASSETS
292,EIDO,C04_EMERGING
292,EPI,C04_EMERGING
292,EWA,C03_DEVELOPED_GLOBAL
292,EWK,C03_DEVELOPED_GLOBAL
292,EZA,C04_EMERGING
292,GDXJ,C06_REAL_ASSETS
292,HACK,C02_US_SECTOR_THEME
292,IEFA,C03_DEVELOPED_GLOBAL
292,IJR,C01_US_BROAD_STYLE
292,IWD,C01_US_BROAD_STYLE
292,IWM,C01_US_BROAD_STYLE
292,KBE,C02_US_SECTOR_THEME
292,PPA,C02_US_SECTOR_THEME
292,SCHD,C01_US_BROAD_STYLE
292,SHY,C05_BONDS_CASH_CREDIT
292,TUR,C04_EMERGING
292,URA,C06_REAL_ASSETS
292,USL,C06_REAL_ASSETS
292,VCIT,C05_BONDS_CASH_CREDIT
292,VGK,C03_DEVELOPED_GLOBAL
292,VGLT,C05_BONDS_CASH_CREDIT
292,XLE,C02_US_SECTOR_THEME
293,ANGL,C05_BONDS_CASH_CREDIT
293,COMT,C06_REAL_ASSETS
293,DBB,C06_REAL_ASSETS
293,EIS,C03_DEVELOPED_GLOBAL
293,EWH,C03_DEVELOPED_GLOBAL
293,EWJ,C03_DEVELOPED_GLOBAL
293,EWS,C04_EMERGING
293,EWT,C04_EMERGING
293,EWU,C03_DEVELOPED_GLOBAL
293,IJR,C01_US_BROAD_STYLE
293,IWD,C01_US_BROAD_STYLE
293,JNK,C05_BONDS_CASH_CREDIT
293,MCHI,C04_EMERGING
293,MUB,C05_BONDS_CASH_CREDIT
293,SCHB,C01_US_BROAD_STYLE
293,TAN,C02_US_SECTOR_THEME
293,THD,C04_EMERGING
293,UNG,C06_REAL_ASSETS
293,USO,C06_REAL_ASSETS
293,VGSH,C05_BONDS_CASH_CREDIT
293,VTV,C01_US_BROAD_STYLE
293,XLE,C02_US_SECTOR_THEME
293,XLF,C02_US_SECTOR_THEME
293,XLP,C02_US_SECTOR_THEME
294,BND,C05_BONDS_CASH_CREDIT
294,EDV,C05_BONDS_CASH_CREDIT
294,EIRL,C03_DEVELOPED_GLOBAL
294,EWD,C03_DEVELOPED_GLOBAL
294,EWG,C03_DEVELOPED_GLOBAL
294,EWU,C03_DEVELOPED_GLOBAL
294,IAU,C06_REAL_ASSETS
294,IEMG,C04_EMERGING
294,IVV,C01_US_BROAD_STYLE
294,IWD,C01_US_BROAD_STYLE
294,KRE,C02_US_SECTOR_THEME
294,MCHI,C04_EMERGING
294,PALL,C06_REAL_ASSETS
294,PPLT,C06_REAL_ASSETS
294,QUAL,C01_US_BROAD_STYLE
294,SCHE,C04_EMERGING
294,SCHP,C05_BONDS_CASH_CREDIT
294,SLV,C06_REAL_ASSETS
294,SMH,C02_US_SECTOR_THEME
294,TUR,C04_EMERGING
294,VCIT,C05_BONDS_CASH_CREDIT
294,VTV,C01_US_BROAD_STYLE
294,XLB,C02_US_SECTOR_THEME
294,XLF,C02_US_SECTOR_THEME
295,ANGL,C05_BONDS_CASH_CREDIT
295,BIL,C05_BONDS_CASH_CREDIT
295,CORN,C06_REAL_ASSETS
295,DGS,C04_EMERGING
295,EIDO,C04_EMERGING
295,EWC,C03_DEVELOPED_GLOBAL
295,EWD,C03_DEVELOPED_GLOBAL
295,EWH,C03_DEVELOPED_GLOBAL
295,EWI,C03_DEVELOPED_GLOBAL
295,EWM,C04_EMERGING
295,EWS,C04_EMERGING
295,GLD,C06_REAL_ASSETS
295,GSG,C06_REAL_ASSETS
295,HDV,C01_US_BROAD_STYLE
295,IYT,C02_US_SECTOR_THEME
295,JNK,C05_BONDS_CASH_CREDIT
295,LQD,C05_BONDS_CASH_CREDIT
295,MTUM,C01_US_BROAD_STYLE
295,RSP,C01_US_BROAD_STYLE
295,USO,C06_REAL_ASSETS
295,VB,C01_US_BROAD_STYLE
295,XLE,C02_US_SECTOR_THEME
295,XLF,C02_US_SECTOR_THEME
295,XLU,C02_US_SECTOR_THEME
296,CPER,C06_REAL_ASSETS
296,DBA,C06_REAL_ASSETS
296,EPHE,C04_EMERGING
296,EPOL,C03_DEVELOPED_GLOBAL
296,EWD,C03_DEVELOPED_GLOBAL
296,EWH,C03_DEVELOPED_GLOBAL
296,EWJ,C03_DEVELOPED_GLOBAL
296,EWS,C04_EMERGING
296,GSG,C06_REAL_ASSETS
296,HDV,C01_US_BROAD_STYLE
296,IHI,C02_US_SECTOR_THEME
296,INDA,C04_EMERGING
296,JNK,C05_BONDS_CASH_CREDIT
296,LQD,C05_BONDS_CASH_CREDIT
296,MDY,C01_US_BROAD_STYLE
296,PPA,C02_US_SECTOR_THEME
296,RSP,C01_US_BROAD_STYLE
296,SLV,C06_REAL_ASSETS
296,TUR,C04_EMERGING
296,VCIT,C05_BONDS_CASH_CREDIT
296,VGLT,C05_BONDS_CASH_CREDIT
296,VO,C01_US_BROAD_STYLE
296,XLE,C02_US_SECTOR_THEME
296,XLF,C02_US_SECTOR_THEME
297,AAXJ,C04_EMERGING
297,ARGT,C04_EMERGING
297,ASHR,C04_EMERGING
297,DBB,C06_REAL_ASSETS
297,EMB,C05_BONDS_CASH_CREDIT
297,EWD,C03_DEVELOPED_GLOBAL
297,EWH,C03_DEVELOPED_GLOBAL
297,EWI,C03_DEVELOPED_GLOBAL
297,EWJ,C03_DEVELOPED_GLOBAL
297,EWS,C04_EMERGING
297,GDX,C06_REAL_ASSETS
297,HDV,C01_US_BROAD_STYLE
297,IYT,C02_US_SECTOR_THEME
297,MTUM,C01_US_BROAD_STYLE
297,MUB,C05_BONDS_CASH_CREDIT
297,QUAL,C01_US_BROAD_STYLE
297,RWX,C06_REAL_ASSETS
297,TAN,C02_US_SECTOR_THEME
297,VB,C01_US_BROAD_STYLE
297,VCSH,C05_BONDS_CASH_CREDIT
297,VGSH,C05_BONDS_CASH_CREDIT
297,VNQ,C06_REAL_ASSETS
297,XLI,C02_US_SECTOR_THEME
297,XRT,C02_US_SECTOR_THEME
298,BIL,C05_BONDS_CASH_CREDIT
298,DBB,C06_REAL_ASSETS
298,EIS,C03_DEVELOPED_GLOBAL
298,ENZL,C03_DEVELOPED_GLOBAL
298,EPHE,C04_EMERGING
298,EPI,C04_EMERGING
298,EWA,C03_DEVELOPED_GLOBAL
298,EWC,C03_DEVELOPED_GLOBAL
298,GDX,C06_REAL_ASSETS
298,ICLN,C02_US_SECTOR_THEME
298,IEF,C05_BONDS_CASH_CREDIT
298,KBE,C02_US_SECTOR_THEME
298,KRE,C02_US_SECTOR_THEME
298,MBB,C05_BONDS_CASH_CREDIT
298,QUAL,C01_US_BROAD_STYLE
298,RSP,C01_US_BROAD_STYLE
298,RWX,C06_REAL_ASSETS
298,SCHB,C01_US_BROAD_STYLE
298,SCHE,C04_EMERGING
298,SPLV,C01_US_BROAD_STYLE
298,USO,C06_REAL_ASSETS
298,VCIT,C05_BONDS_CASH_CREDIT
298,VWO,C04_EMERGING
298,XLF,C02_US_SECTOR_THEME
299,ACWI,C03_DEVELOPED_GLOBAL
299,DBA,C06_REAL_ASSETS
299,ENZL,C03_DEVELOPED_GLOBAL
299,EPHE,C04_EMERGING
299,EWL,C03_DEVELOPED_GLOBAL
299,EWM,C04_EMERGING
299,EWU,C03_DEVELOPED_GLOBAL
299,EWZ,C04_EMERGING
299,EZA,C04_EMERGING
299,GSG,C06_REAL_ASSETS
299,HDV,C01_US_BROAD_STYLE
299,IEI,C05_BONDS_CASH_CREDIT
299,IGV,C02_US_SECTOR_THEME
299,IWF,C01_US_BROAD_STYLE
299,MBB,C05_BONDS_CASH_CREDIT
299,MTUM,C01_US_BROAD_STYLE
299,PALL,C06_REAL_ASSETS
299,PPLT,C06_REAL_ASSETS
299,SCHB,C01_US_BROAD_STYLE
299,SOXX,C02_US_SECTOR_THEME
299,VCIT,C05_BONDS_CASH_CREDIT
299,VCSH,C05_BONDS_CASH_CREDIT
299,XLK,C02_US_SECTOR_THEME
299,XLU,C02_US_SECTOR_THEME
300,ASHR,C04_EMERGING
300,BIL,C05_BONDS_CASH_CREDIT
300,DIA,C01_US_BROAD_STYLE
300,EEM,C04_EMERGING
300,EIDO,C04_EMERGING
300,ENZL,C03_DEVELOPED_GLOBAL
300,EPP,C03_DEVELOPED_GLOBAL
300,EWC,C03_DEVELOPED_GLOBAL
300,HDV,C01_US_BROAD_STYLE
300,IYR,C06_REAL_ASSETS
300,MUB,C05_BONDS_CASH_CREDIT
300,QUAL,C01_US_BROAD_STYLE
300,RWX,C06_REAL_ASSETS
300,SCHB,C01_US_BROAD_STYLE
300,SCHP,C05_BONDS_CASH_CREDIT
300,SMH,C02_US_SECTOR_THEME
300,TIP,C05_BONDS_CASH_CREDIT
300,TUR,C04_EMERGING
300,URA,C06_REAL_ASSETS
300,VEU,C03_DEVELOPED_GLOBAL
300,WOOD,C06_REAL_ASSETS
300,XBI,C02_US_SECTOR_THEME
300,XLB,C02_US_SECTOR_THEME
300,XLK,C02_US_SECTOR_THEME
301,AAXJ,C04_EMERGING
301,BIL,C05_BONDS_CASH_CREDIT
301,DBO,C06_REAL_ASSETS
301,DGS,C04_EMERGING
301,EDV,C05_BONDS_CASH_CREDIT
301,EEM,C04_EMERGING
301,EIDO,C04_EMERGING
301,EIRL,C03_DEVELOPED_GLOBAL
301,EWJ,C03_DEVELOPED_GLOBAL
301,EWK,C03_DEVELOPED_GLOBAL
301,GDXJ,C06_REAL_ASSETS
301,ITA,C02_US_SECTOR_THEME
301,IWD,C01_US_BROAD_STYLE
301,IWF,C01_US_BROAD_STYLE
301,IYR,C06_REAL_ASSETS
301,MBB,C05_BONDS_CASH_CREDIT
301,PPA,C02_US_SECTOR_THEME
301,SHV,C05_BONDS_CASH_CREDIT
301,SPLV,C01_US_BROAD_STYLE
301,VB,C01_US_BROAD_STYLE
301,VEA,C03_DEVELOPED_GLOBAL
301,WOOD,C06_REAL_ASSETS
301,XLP,C02_US_SECTOR_THEME
301,XLV,C02_US_SECTOR_THEME
302,AGG,C05_BONDS_CASH_CREDIT
302,BKLN,C05_BONDS_CASH_CREDIT
302,BNO,C06_REAL_ASSETS
302,DBO,C06_REAL_ASSETS
302,EDV,C05_BONDS_CASH_CREDIT
302,EPHE,C04_EMERGING
302,EPP,C03_DEVELOPED_GLOBAL
302,EWK,C03_DEVELOPED_GLOBAL
302,EWT,C04_EMERGING
302,EZA,C04_EMERGING
302,IWF,C01_US_BROAD_STYLE
302,IYR,C06_REAL_ASSETS
302,IYT,C02_US_SECTOR_THEME
302,MCHI,C04_EMERGING
302,PPLT,C06_REAL_ASSETS
302,QUAL,C01_US_BROAD_STYLE
302,SCHD,C01_US_BROAD_STYLE
302,SCHP,C05_BONDS_CASH_CREDIT
302,TAN,C02_US_SECTOR_THEME
302,VB,C01_US_BROAD_STYLE
302,VEA,C03_DEVELOPED_GLOBAL
302,VGK,C03_DEVELOPED_GLOBAL
302,XBI,C02_US_SECTOR_THEME
302,XLB,C02_US_SECTOR_THEME
303,BND,C05_BONDS_CASH_CREDIT
303,BNO,C06_REAL_ASSETS
303,DBA,C06_REAL_ASSETS
303,EIS,C03_DEVELOPED_GLOBAL
303,EMB,C05_BONDS_CASH_CREDIT
303,ENZL,C03_DEVELOPED_GLOBAL
303,EWK,C03_DEVELOPED_GLOBAL
303,EWM,C04_EMERGING
303,EWP,C03_DEVELOPED_GLOBAL
303,EWS,C04_EMERGING
303,HACK,C02_US_SECTOR_THEME
303,IEF,C05_BONDS_CASH_CREDIT
303,ITA,C02_US_SECTOR_THEME
303,JNK,C05_BONDS_CASH_CREDIT
303,KBE,C02_US_SECTOR_THEME
303,KWEB,C04_EMERGING
303,MTUM,C01_US_BROAD_STYLE
303,RWO,C06_REAL_ASSETS
303,SCHE,C04_EMERGING
303,USO,C06_REAL_ASSETS
303,VB,C01_US_BROAD_STYLE
303,VTI,C01_US_BROAD_STYLE
303,VTV,C01_US_BROAD_STYLE
303,XLP,C02_US_SECTOR_THEME
304,ARGT,C04_EMERGING
304,DBB,C06_REAL_ASSETS
304,ENZL,C03_DEVELOPED_GLOBAL
304,EWK,C03_DEVELOPED_GLOBAL
304,EWP,C03_DEVELOPED_GLOBAL
304,EWQ,C03_DEVELOPED_GLOBAL
304,EWT,C04_EMERGING
304,GDX,C06_REAL_ASSETS
304,GDXJ,C06_REAL_ASSETS
304,IEF,C05_BONDS_CASH_CREDIT
304,IEMG,C04_EMERGING
304,IGV,C02_US_SECTOR_THEME
304,IJR,C01_US_BROAD_STYLE
304,IWM,C01_US_BROAD_STYLE
304,MDY,C01_US_BROAD_STYLE
304,PPA,C02_US_SECTOR_THEME
304,QQQ,C01_US_BROAD_STYLE
304,TLT,C05_BONDS_CASH_CREDIT
304,TUR,C04_EMERGING
304,USL,C06_REAL_ASSETS
304,VCIT,C05_BONDS_CASH_CREDIT
304,VGSH,C05_BONDS_CASH_CREDIT
304,XBI,C02_US_SECTOR_THEME
304,XLY,C02_US_SECTOR_THEME
